GID,Shooter,gameID
OSKW-EUNK,245-UT0-166,90-UQXN
4WCK-G0B3,245-UT0-166,90-UQXN
FML3-KHQB,245-UT0-166,68-NIFH
MIUJ-7Y0F,245-UT0-166,90-UQXN
R44M-LW29,245-UT0-166,90-UQXN
XH7Y-1L1D,245-UT0-166,68-NIFH
MZ8G-K68Q,245-UT0-166,68-NIFH
Z92E-Y30C,245-UT0-166,90-UQXN
HJ53-4NU9,245-UT0-166,90-UQXN
4FC7-LHFK,245-UT0-166,90-UQXN
KUIS-O6TD,245-UT0-166,68-NIFH
5J7P-N56Q,245-UT0-166,90-UQXN
G116-7S93,961-JB4-917,38-QOWV
EQNA-WVGB,961-JB4-917,80-TAIK
3E3B-PWRC,961-JB4-917,00-QVFU
31XY-09UE,961-JB4-917,00-QVFU
H1VB-PUWY,961-JB4-917,00-QVFU
DW04-2Q3A,961-JB4-917,38-QOWV
X9XL-1X2L,961-JB4-917,48-DBFK
FUEF-3EJF,961-JB4-917,80-TAIK
BJMB-LV8F,961-JB4-917,98-ZRJH
PUHV-O73Q,961-JB4-917,98-ZRJH
DKQO-RYHA,961-JB4-917,00-QVFU
FQ0O-CB63,961-JB4-917,00-QVFU
EE5H-YPHO,961-JB4-917,38-QOWV
XFOX-WG1J,961-JB4-917,80-TAIK
YLEV-503W,961-JB4-917,96-SDWJ
MACJ-08C3,961-JB4-917,38-QOWV
QLJO-SQS1,961-JB4-917,98-ZRJH
ONM1-MTS3,961-JB4-917,98-ZRJH
V2A1-K4XZ,961-JB4-917,48-DBFK
6VGF-2SA3,961-JB4-917,98-ZRJH
HG3R-5U27,961-JB4-917,48-DBFK
P99X-W58R,961-JB4-917,00-QVFU
OII1-QFG7,961-JB4-917,00-QVFU
QRWF-7MEY,961-JB4-917,96-SDWJ
HBD2-2EJ0,961-JB4-917,98-ZRJH
FSM2-O09J,961-JB4-917,98-ZRJH
JPCH-DP84,961-JB4-917,80-TAIK
B45J-L8BR,961-JB4-917,96-SDWJ
A7FA-S3T0,733-ZD7-071,03-RNBV
8IBB-U1QW,733-ZD7-071,72-YMBW
TTZ8-G9BM,733-ZD7-071,72-YMBW
8HAG-HAWL,733-ZD7-071,03-RNBV
YNM9-UNJR,733-ZD7-071,44-DNEN
3J0N-0ZQQ,733-ZD7-071,72-YMBW
JANB-IP5U,733-ZD7-071,44-DNEN
C6KK-A3MQ,733-ZD7-071,72-YMBW
UQT0-UUJF,733-ZD7-071,72-YMBW
P58C-O089,733-ZD7-071,03-RNBV
NS4A-OLRY,912-BN7-696,15-TSFD
ZXHW-QA0A,912-BN7-696,09-NWBJ
XM7H-QEIL,912-BN7-696,09-NWBJ
UWVI-KYN2,912-BN7-696,01-RECD
GXTB-FCS0,912-BN7-696,01-RECD
W660-BQGG,912-BN7-696,29-MRQT
NZWE-5C13,912-BN7-696,09-NWBJ
C9FS-1R2R,912-BN7-696,80-LPCA
REEE-1C1H,912-BN7-696,31-JSWD
J4W6-YBBO,912-BN7-696,31-JSWD
CI64-189H,912-BN7-696,15-TSFD
KAZF-DTC3,912-BN7-696,29-MRQT
C16U-M6MR,912-BN7-696,01-RECD
PN4Z-WH36,912-BN7-696,29-MRQT
CRN3-FQ8K,912-BN7-696,31-JSWD
I8BP-VWGU,912-BN7-696,31-JSWD
H6OU-BGQW,912-BN7-696,31-JSWD
06WB-R0YP,912-BN7-696,09-NWBJ
BXRT-KIVV,912-BN7-696,31-JSWD
E248-DXLD,912-BN7-696,15-TSFD
CAJF-57CE,912-BN7-696,31-JSWD
IYT0-PW50,912-BN7-696,01-RECD
58X9-ZU8Y,912-BN7-696,29-MRQT
GL3A-CILR,912-BN7-696,29-MRQT
K3VQ-YZVW,912-BN7-696,01-RECD
DWH7-W1HX,912-BN7-696,15-TSFD
SDAY-5QG4,912-BN7-696,29-MRQT
Z44I-VSXY,491-FU9-510,52-FTQG
M1K4-4X4C,491-FU9-510,47-HMET
YZJX-MW3X,491-FU9-510,47-HMET
8M1U-WJA1,491-FU9-510,47-HMET
EKAR-T17C,491-FU9-510,82-OHCX
HVRJ-4RGM,491-FU9-510,47-HMET
LZK8-KFWF,491-FU9-510,52-FTQG
7384-KHZB,491-FU9-510,47-HMET
E01V-7XJI,491-FU9-510,52-FTQG
HX7Q-SQMV,491-FU9-510,82-OHCX
JQQ6-PMFV,491-FU9-510,52-FTQG
FLVQ-AE8T,491-FU9-510,47-HMET
CBB9-ATAN,491-FU9-510,47-HMET
Q9IA-7A8S,491-FU9-510,57-HYBH
70PZ-69C7,491-FU9-510,52-FTQG
BK96-UDRH,491-FU9-510,57-HYBH
PD3W-GOJI,491-FU9-510,82-OHCX
IGAL-6PBC,491-FU9-510,47-HMET
H8HZ-7QSH,282-JJ5-864,87-IHUI
WC5B-NJ4Z,282-JJ5-864,87-IHUI
82BL-8J4M,282-JJ5-864,87-IHUI
LT7O-K4B2,282-JJ5-864,20-BZBL
ZF2R-H3EZ,282-JJ5-864,20-BZBL
UKTC-GTRK,282-JJ5-864,12-QFHJ
O9WH-F5NW,282-JJ5-864,87-IHUI
PZ89-5R85,282-JJ5-864,93-FPQY
XX74-8ROA,282-JJ5-864,87-IHUI
VYH0-N17K,282-JJ5-864,87-IHUI
D65T-8A9C,282-JJ5-864,93-FPQY
CZ4T-C4BX,282-JJ5-864,87-IHUI
H5D2-UN52,282-JJ5-864,93-FPQY
ZDDM-ZSNX,282-JJ5-864,12-QFHJ
ACZM-IC8V,282-JJ5-864,87-IHUI
Y699-6H97,282-JJ5-864,20-BZBL
FOXQ-G2F9,282-JJ5-864,20-BZBL
UTOH-1BMW,282-JJ5-864,20-BZBL
1VB8-WPQU,282-JJ5-864,20-BZBL
3I1C-6F7E,282-JJ5-864,20-BZBL
76IZ-GJ2G,282-JJ5-864,87-IHUI
UJ1A-JNR5,282-JJ5-864,87-IHUI
O4VM-O4L4,282-JJ5-864,87-IHUI
Y4L2-UYSL,873-QW3-024,43-NKND
34TD-EYS3,873-QW3-024,29-WGKZ
EO5Q-MZPA,873-QW3-024,87-BLBU
USU7-UYQP,873-QW3-024,21-KZBA
F25A-CTPN,873-QW3-024,45-AYYT
X8L5-SOGH,873-QW3-024,21-KZBA
Z8X7-VGIJ,873-QW3-024,45-AYYT
Z0HN-ZDA8,873-QW3-024,43-NKND
3OEB-B3LX,873-QW3-024,45-AYYT
0X3E-WYIA,873-QW3-024,21-KZBA
8MJJ-N0ZC,873-QW3-024,29-WGKZ
0X0B-7P35,873-QW3-024,43-NKND
9L04-Z54B,873-QW3-024,45-AYYT
4DQR-W6RX,873-QW3-024,87-BLBU
OUPQ-AJMB,873-QW3-024,29-WGKZ
O9Y2-8N07,873-QW3-024,99-ZADH
LHSK-2CXM,873-QW3-024,43-NKND
D3TU-UKAO,873-QW3-024,45-AYYT
HT4R-7OKY,873-QW3-024,45-AYYT
M5H9-84P0,873-QW3-024,29-WGKZ
EHA4-RIGN,873-QW3-024,99-ZADH
EO63-U5N8,873-QW3-024,99-ZADH
J4G0-P79I,873-QW3-024,43-NKND
DF4I-WRW6,873-QW3-024,87-BLBU
D39M-IZSY,873-QW3-024,29-WGKZ
K1OS-8WV6,873-QW3-024,21-KZBA
BX6U-DP85,873-QW3-024,21-KZBA
MV7K-3DO0,873-QW3-024,99-ZADH
CMW7-HKGY,873-QW3-024,43-NKND
7GT7-TVRW,873-QW3-024,21-KZBA
XBGN-VWNV,873-QW3-024,43-NKND
DE5E-8IGK,873-QW3-024,29-WGKZ
QA3L-IVT0,873-QW3-024,45-AYYT
OTLX-06N6,873-QW3-024,99-ZADH
RX2T-C73L,873-QW3-024,99-ZADH
YYLN-4MKU,873-QW3-024,45-AYYT
04H7-MLLO,873-QW3-024,21-KZBA
ZKVX-SE64,873-QW3-024,45-AYYT
HFMG-3ERX,873-QW3-024,99-ZADH
T27I-UWNS,873-QW3-024,87-BLBU
W805-MSYO,873-QW3-024,87-BLBU
U7OU-7UXU,873-QW3-024,45-AYYT
YCXF-Q6Q4,873-QW3-024,45-AYYT
DSR8-NNA3,873-QW3-024,99-ZADH
0QWN-0NR5,873-QW3-024,45-AYYT
AP8H-87UQ,873-QW3-024,21-KZBA
BHD1-HO3S,873-QW3-024,99-ZADH
LS77-G6C9,873-QW3-024,43-NKND
3RB1-M3FX,873-QW3-024,21-KZBA
PKWM-FW23,873-QW3-024,45-AYYT
R3B5-FS2P,873-QW3-024,87-BLBU
BBND-4NIP,873-QW3-024,29-WGKZ
UBKM-JUEM,873-QW3-024,29-WGKZ
4SN3-8YXE,873-QW3-024,43-NKND
ZYG1-0WTT,477-VA4-962,96-SDWJ
GM3S-T23B,477-VA4-962,48-DBFK
CFTH-G6EP,477-VA4-962,00-QVFU
3CKS-ZRUF,477-VA4-962,98-ZRJH
G7OO-05TF,477-VA4-962,98-ZRJH
K0BY-TYI2,477-VA4-962,98-ZRJH
QIHO-RD6L,477-VA4-962,38-QOWV
DORI-5BMG,477-VA4-962,80-TAIK
BTN3-KLI7,477-VA4-962,00-QVFU
BGLC-LAHQ,477-VA4-962,00-QVFU
2TBY-GXZ5,477-VA4-962,96-SDWJ
54L6-K7PT,477-VA4-962,98-ZRJH
TFF0-O1R1,477-VA4-962,96-SDWJ
25DG-NLUN,477-VA4-962,00-QVFU
DWQX-Q586,477-VA4-962,96-SDWJ
I5NP-1NTJ,477-VA4-962,48-DBFK
4DYR-2OT6,477-VA4-962,96-SDWJ
4ZS9-Y1BN,477-VA4-962,00-QVFU
EFFW-I1ZU,477-VA4-962,98-ZRJH
NPV2-SSG9,477-VA4-962,00-QVFU
VP7F-SM9L,477-VA4-962,98-ZRJH
TK3G-DYTQ,477-VA4-962,96-SDWJ
D6TU-PHTU,477-VA4-962,80-TAIK
QEOH-S0KE,477-VA4-962,00-QVFU
BQ92-1VZB,477-VA4-962,00-QVFU
MDHF-IICK,477-VA4-962,00-QVFU
JVAA-ORKC,477-VA4-962,38-QOWV
V7TR-MKYD,477-VA4-962,00-QVFU
PEN3-TWNE,477-VA4-962,80-TAIK
Q5YB-5M7M,477-VA4-962,00-QVFU
3MIZ-AIMN,477-VA4-962,96-SDWJ
A6JR-XBCD,477-VA4-962,98-ZRJH
CNSR-GZK5,477-VA4-962,48-DBFK
MCEY-V767,477-VA4-962,96-SDWJ
7CIX-H254,477-VA4-962,98-ZRJH
G2M5-CYT7,477-VA4-962,96-SDWJ
7PP6-UWLG,477-VA4-962,80-TAIK
RFUK-D9RS,477-VA4-962,38-QOWV
WXHL-AF1S,477-VA4-962,80-TAIK
SC8Q-XH3F,477-VA4-962,38-QOWV
VGW4-6CCB,477-VA4-962,48-DBFK
25A7-1WEH,477-VA4-962,00-QVFU
AXPX-KE8B,477-VA4-962,38-QOWV
DFJE-E60V,624-NI5-861,93-FPQY
7G69-S0RA,624-NI5-861,12-QFHJ
6MZE-05NC,624-NI5-861,93-FPQY
O3MU-I2HS,624-NI5-861,87-IHUI
NGS3-16S8,624-NI5-861,12-QFHJ
ADWM-T489,624-NI5-861,93-FPQY
VKLG-F65U,624-NI5-861,87-IHUI
2GHE-7RDU,624-NI5-861,20-BZBL
PBG6-29N3,624-NI5-861,93-FPQY
P0L2-UYEU,624-NI5-861,20-BZBL
WEAG-S3IQ,624-NI5-861,93-FPQY
FEVH-IXWW,624-NI5-861,12-QFHJ
MFPA-48QA,624-NI5-861,20-BZBL
OPVD-VAGH,097-GV5-335,87-IHUI
6B9E-8PDC,097-GV5-335,20-BZBL
1F8A-6QUM,097-GV5-335,93-FPQY
U7GF-I7L3,097-GV5-335,87-IHUI
127O-HT6V,097-GV5-335,93-FPQY
IGKM-N3QV,097-GV5-335,87-IHUI
C57Q-VRIL,097-GV5-335,93-FPQY
I7WK-NLT5,097-GV5-335,12-QFHJ
1KJK-2EKB,097-GV5-335,93-FPQY
D5DQ-TDZ4,097-GV5-335,12-QFHJ
02Q6-KP4C,097-GV5-335,12-QFHJ
84XQ-MD15,829-AT9-252,11-TQJJ
ZIOY-8NWD,829-AT9-252,11-TQJJ
0I4H-A5GP,829-AT9-252,14-JBUB
HXH9-5QJ3,829-AT9-252,17-GWHS
4ZSG-T4W5,829-AT9-252,17-GWHS
19IP-USSM,829-AT9-252,05-CTFT
UB7W-ECVH,829-AT9-252,11-TQJJ
G4DE-DL75,829-AT9-252,05-CTFT
7YFM-VPIA,829-AT9-252,14-JBUB
UIVK-S5A8,829-AT9-252,17-GWHS
I34F-AW4H,829-AT9-252,14-JBUB
A1D9-J3SI,829-AT9-252,05-CTFT
X6Z2-2NTD,829-AT9-252,14-JBUB
KRFY-R3LU,829-AT9-252,14-JBUB
EZBR-LS3J,829-AT9-252,17-GWHS
Q1PS-7IX3,829-AT9-252,17-GWHS
N7AK-IFA0,829-AT9-252,17-GWHS
L7UA-268G,829-AT9-252,17-GWHS
5PB0-NY49,829-AT9-252,17-GWHS
6N17-P56G,829-AT9-252,05-CTFT
LP4Z-K5YN,829-AT9-252,17-GWHS
RY7N-47PY,829-AT9-252,17-GWHS
541Y-MKSI,829-AT9-252,11-TQJJ
MXCM-2FLH,829-AT9-252,17-GWHS
QTMD-VSXU,829-AT9-252,11-TQJJ
V71H-JCEC,829-AT9-252,05-CTFT
W3QE-WZH0,829-AT9-252,11-TQJJ
3KK3-B877,829-AT9-252,17-GWHS
AMYY-EQ7Y,829-AT9-252,14-JBUB
3WWS-IDKR,829-AT9-252,05-CTFT
7JJR-6LN8,829-AT9-252,14-JBUB
3TRF-S2IH,829-AT9-252,05-CTFT
7YKT-8BNI,829-AT9-252,11-TQJJ
C9UG-09S5,829-AT9-252,11-TQJJ
NBBP-J7SV,829-AT9-252,05-CTFT
1NCT-RGZ3,829-AT9-252,11-TQJJ
XLM6-7ZPH,829-AT9-252,17-GWHS
AURB-UGHL,765-VE0-037,82-VIBO
S1FD-JUWY,765-VE0-037,91-UETF
LIEI-4T6J,765-VE0-037,91-UETF
OOF0-79F3,765-VE0-037,13-VXBX
4LI5-LOCA,765-VE0-037,13-VXBX
WJ9S-WSBQ,765-VE0-037,13-VXBX
GWFY-HX3R,765-VE0-037,38-GJZP
LM3W-TLLP,765-VE0-037,38-GJZP
JK50-MD6H,765-VE0-037,39-POBA
IDVL-1MIO,765-VE0-037,91-UETF
MQHK-H2KR,765-VE0-037,91-UETF
VNEW-709M,765-VE0-037,39-POBA
6QND-9BJ5,765-VE0-037,13-VXBX
8O6K-7XZ5,765-VE0-037,91-UETF
KK66-XHPN,765-VE0-037,91-UETF
G3GO-R660,765-VE0-037,91-UETF
JNLF-BFQQ,765-VE0-037,91-UETF
RWZH-HI1V,765-VE0-037,91-UETF
MDYP-K6ZJ,765-VE0-037,91-UETF
HFTI-399A,765-VE0-037,13-VXBX
66EM-EARP,765-VE0-037,38-GJZP
BHP9-4WQZ,765-VE0-037,82-VIBO
YBOM-9EDD,765-VE0-037,39-POBA
P953-7UPQ,765-VE0-037,13-VXBX
IRTJ-5PU0,765-VE0-037,91-UETF
YM6W-01C7,765-VE0-037,91-UETF
NOHA-M37F,765-VE0-037,38-GJZP
J5J8-VTUD,765-VE0-037,13-VXBX
K96K-FTTX,765-VE0-037,82-VIBO
9R4E-TZKH,765-VE0-037,39-POBA
VNMD-BQJI,765-VE0-037,91-UETF
NBNS-XXGO,765-VE0-037,13-VXBX
YRVP-AWE4,765-VE0-037,38-GJZP
UKNG-HFVB,765-VE0-037,13-VXBX
PMKV-IXPB,765-VE0-037,39-POBA
0HD1-XTTU,765-VE0-037,91-UETF
QID9-YM9X,765-VE0-037,13-VXBX
XUSI-A80R,325-JO8-424,55-XXEJ
S56W-WS4M,325-JO8-424,05-GZJT
QT85-OFUI,325-JO8-424,00-FBDQ
1CEL-5MNE,325-JO8-424,05-GZJT
8OWD-N1B2,325-JO8-424,00-FBDQ
HNQ4-K9JA,325-JO8-424,05-GZJT
CDTA-TG7Q,325-JO8-424,00-FBDQ
XA6L-ONJO,325-JO8-424,05-GZJT
3PSL-DK95,325-JO8-424,00-FBDQ
UBQ0-ZTBK,325-JO8-424,05-GZJT
XVJ5-DKOR,325-JO8-424,55-XXEJ
IELS-1FTU,325-JO8-424,00-FBDQ
T506-H99W,325-JO8-424,00-FBDQ
UUVY-252S,325-JO8-424,00-FBDQ
LO2M-SR90,999-LK9-018,36-XIRB
MJ7X-CPVM,999-LK9-018,36-XIRB
2RON-D9J7,999-LK9-018,08-CUEB
ND7O-5A7Y,999-LK9-018,08-CUEB
F7E1-VHW7,999-LK9-018,36-XIRB
Q8LU-NK4Y,999-LK9-018,26-IWYR
KAV5-C0U7,999-LK9-018,26-IWYR
FQQW-SEW2,999-LK9-018,08-CUEB
EHSF-FZ5Y,999-LK9-018,26-IWYR
YG1C-I73S,999-LK9-018,36-XIRB
26YC-NKC8,999-LK9-018,26-IWYR
KB7Y-F2MO,999-LK9-018,26-IWYR
QN6A-P28X,999-LK9-018,26-IWYR
NA67-AO8B,999-LK9-018,36-XIRB
PHQD-4A4F,999-LK9-018,08-CUEB
RIP8-ULH1,999-LK9-018,08-CUEB
9KPT-IXBT,999-LK9-018,36-XIRB
TKM8-VWIL,999-LK9-018,08-CUEB
ZAP8-Z2CX,999-LK9-018,36-XIRB
2U6I-NEYL,999-LK9-018,26-IWYR
7CKL-FMLU,999-LK9-018,36-XIRB
LACI-F0RF,999-LK9-018,36-XIRB
1IW1-PATS,999-LK9-018,08-CUEB
H0QD-4IH0,999-LK9-018,36-XIRB
1FQ2-2STK,194-VU7-870,15-TSFD
VRTX-EQUY,194-VU7-870,15-TSFD
RJKQ-N3HR,194-VU7-870,29-MRQT
CI5D-JE3G,194-VU7-870,31-JSWD
OGSU-3V0A,194-VU7-870,31-JSWD
3FW8-17BX,194-VU7-870,80-LPCA
K1OT-J7XO,194-VU7-870,01-RECD
77BE-L6EJ,194-VU7-870,29-MRQT
0Z9P-K6JI,194-VU7-870,29-MRQT
5QGW-18KV,194-VU7-870,29-MRQT
SYZI-99X8,194-VU7-870,01-RECD
99DD-V5TM,194-VU7-870,15-TSFD
NM0O-Q6UC,194-VU7-870,01-RECD
EE3D-QSP7,194-VU7-870,80-LPCA
8PXT-GELA,194-VU7-870,31-JSWD
R7CB-7FX9,194-VU7-870,09-NWBJ
824G-KY0A,194-VU7-870,29-MRQT
EZOS-E1Y3,194-VU7-870,29-MRQT
AGKU-1DK7,194-VU7-870,80-LPCA
KWUZ-IGPM,194-VU7-870,09-NWBJ
JDXY-D7S8,194-VU7-870,80-LPCA
N1Y2-CRFP,194-VU7-870,15-TSFD
97GV-JR1P,194-VU7-870,09-NWBJ
SXKZ-7QPY,194-VU7-870,01-RECD
VNRC-SJFF,194-VU7-870,01-RECD
YR46-UVB2,217-OP6-426,26-PRYG
SEEP-DDRG,217-OP6-426,48-ZYPV
K03A-OU4O,217-OP6-426,97-TFCQ
EU23-IC6Q,217-OP6-426,72-TXHT
7ZVC-EMOC,217-OP6-426,29-RVOE
ZFIW-AU14,217-OP6-426,29-RVOE
W4D9-H5CQ,217-OP6-426,72-TXHT
NQOJ-UB54,217-OP6-426,72-TXHT
9Q5R-8Q0Y,217-OP6-426,72-TXHT
CYE1-OUG9,217-OP6-426,26-PRYG
A6O7-LB1W,217-OP6-426,29-RVOE
GYQN-8I4R,217-OP6-426,72-TXHT
X997-T5PQ,217-OP6-426,72-TXHT
3HXG-Y94F,217-OP6-426,29-RVOE
O0WW-032C,217-OP6-426,29-RVOE
1GVL-9IK9,217-OP6-426,26-PRYG
39D7-ZFG2,217-OP6-426,48-ZYPV
M6ZV-S712,217-OP6-426,72-TXHT
IETY-1RGG,217-OP6-426,97-TFCQ
SY2N-521N,217-OP6-426,72-TXHT
VS1B-ENLR,125-ZU5-652,20-BZBL
OXVQ-L650,125-ZU5-652,12-QFHJ
P9N9-2N3F,125-ZU5-652,12-QFHJ
RGBL-PMWS,125-ZU5-652,12-QFHJ
0GS4-WDLZ,125-ZU5-652,20-BZBL
61TB-SYJF,125-ZU5-652,20-BZBL
8VT6-BJSK,125-ZU5-652,20-BZBL
6GS2-CTBE,125-ZU5-652,93-FPQY
7UOJ-I7NC,125-ZU5-652,87-IHUI
W3O6-2GJS,125-ZU5-652,20-BZBL
4S1G-XQAK,125-ZU5-652,12-QFHJ
O5CX-40EP,125-ZU5-652,87-IHUI
3KCS-1HFF,125-ZU5-652,93-FPQY
D6PI-JBRL,125-ZU5-652,20-BZBL
O7I3-4IMP,125-ZU5-652,93-FPQY
TWWY-UD7M,125-ZU5-652,12-QFHJ
AW8C-EZFL,125-ZU5-652,93-FPQY
1E04-ALV8,125-ZU5-652,87-IHUI
434D-WCW1,125-ZU5-652,12-QFHJ
YO7D-FHB4,125-ZU5-652,87-IHUI
UE3M-66BD,125-ZU5-652,93-FPQY
VAGZ-T4TJ,125-ZU5-652,12-QFHJ
8BPD-JU9P,125-ZU5-652,93-FPQY
J62I-IN1F,125-ZU5-652,12-QFHJ
WRLO-3D63,125-ZU5-652,12-QFHJ
U1TG-TXCC,125-ZU5-652,93-FPQY
7EJU-V3GT,125-ZU5-652,12-QFHJ
Q33G-JV11,125-ZU5-652,20-BZBL
AWL3-K3HG,125-ZU5-652,20-BZBL
KSO5-TY09,125-ZU5-652,12-QFHJ
C8QA-47GE,125-ZU5-652,12-QFHJ
FYAW-DDN1,125-ZU5-652,12-QFHJ
0AXF-28HK,125-ZU5-652,20-BZBL
L2A9-42B5,125-ZU5-652,20-BZBL
BMGF-DDMG,125-ZU5-652,87-IHUI
CD4B-UC4G,125-ZU5-652,12-QFHJ
FF0O-X9XZ,125-ZU5-652,87-IHUI
Z38L-4HID,125-ZU5-652,87-IHUI
UJQF-PDMG,125-ZU5-652,87-IHUI
ONFH-DYVS,125-ZU5-652,12-QFHJ
3ZKL-S6QP,855-SK1-091,10-YKDA
BSNV-EGXP,855-SK1-091,21-BETS
QKX3-LHUP,855-SK1-091,10-YKDA
BJJH-25HW,855-SK1-091,14-PUNZ
FEJ3-7IMY,855-SK1-091,15-OAYK
3L3B-LCQJ,855-SK1-091,14-PUNZ
4O0D-OQ7K,855-SK1-091,14-PUNZ
LD38-0VCH,855-SK1-091,21-BETS
IJ5A-N76V,855-SK1-091,21-BETS
LWAL-U0K4,855-SK1-091,15-OAYK
TQTH-LRLV,855-SK1-091,14-PUNZ
LXPM-9LL8,855-SK1-091,15-OAYK
7XI9-NCJM,855-SK1-091,10-YKDA
2G37-3I2D,855-SK1-091,14-PUNZ
2Z7G-A690,855-SK1-091,15-OAYK
30MR-4FRH,855-SK1-091,10-YKDA
BCH6-3BGV,855-SK1-091,14-PUNZ
ZV2E-W7IX,855-SK1-091,10-YKDA
6I4L-02I3,855-SK1-091,10-YKDA
V0Q2-UNMP,855-SK1-091,21-BETS
IDGP-XCW9,855-SK1-091,15-OAYK
AAKO-GBZO,855-SK1-091,21-BETS
Y6KK-DCU0,855-SK1-091,14-PUNZ
SP15-K3LM,855-SK1-091,21-BETS
SQHO-R2RI,855-SK1-091,15-OAYK
DFDT-TIEI,855-SK1-091,15-OAYK
8YBL-YTA1,855-SK1-091,10-YKDA
2OEP-FH43,855-SK1-091,15-OAYK
8T9Y-FSDP,855-SK1-091,14-PUNZ
J8SW-Z3RX,855-SK1-091,21-BETS
JWRI-YP8J,855-SK1-091,15-OAYK
3HVM-TLGA,855-SK1-091,21-BETS
CXKD-H5QJ,855-SK1-091,10-YKDA
F6Z3-55QU,855-SK1-091,14-PUNZ
WS0P-3EFY,855-SK1-091,21-BETS
RRFG-APVF,855-SK1-091,21-BETS
NG9G-RDKP,855-SK1-091,10-YKDA
G6VJ-KCGN,855-SK1-091,14-PUNZ
HVDU-ZBBA,855-SK1-091,14-PUNZ
DNSS-248A,855-SK1-091,10-YKDA
77A4-AEZN,855-SK1-091,14-PUNZ
3IFF-74WH,855-SK1-091,10-YKDA
KWXU-NA13,272-YX1-017,15-TSFD
GO0L-604Y,272-YX1-017,80-LPCA
HIKU-W66M,272-YX1-017,29-MRQT
KHXA-ND2W,272-YX1-017,09-NWBJ
OAGK-TS8Z,272-YX1-017,09-NWBJ
3TK0-0WQ7,272-YX1-017,31-JSWD
535K-F9GS,272-YX1-017,01-RECD
14R0-EG61,272-YX1-017,15-TSFD
5PK9-XA8W,272-YX1-017,80-LPCA
ENU5-QYOI,272-YX1-017,01-RECD
8MR0-K8U9,272-YX1-017,80-LPCA
4M6V-CVVK,272-YX1-017,31-JSWD
JP60-O7QL,272-YX1-017,29-MRQT
N0LH-6X74,272-YX1-017,80-LPCA
OGYQ-A3RV,272-YX1-017,31-JSWD
YEK3-7WHB,272-YX1-017,15-TSFD
3UGW-LLG9,272-YX1-017,01-RECD
AVL3-FGII,272-YX1-017,29-MRQT
GD5D-QUCT,272-YX1-017,80-LPCA
V69C-RM4C,272-YX1-017,31-JSWD
PMW5-OQ4L,272-YX1-017,80-LPCA
T5M0-RKTP,272-YX1-017,80-LPCA
BJV3-GYLE,272-YX1-017,01-RECD
MNU6-1QXA,272-YX1-017,15-TSFD
DCG3-3INR,272-YX1-017,29-MRQT
PAZ2-YYGV,272-YX1-017,80-LPCA
JB1L-VBAU,272-YX1-017,09-NWBJ
BE0T-BJ15,272-YX1-017,31-JSWD
HGN3-4QMO,272-YX1-017,15-TSFD
509E-UD7H,272-YX1-017,01-RECD
VJF2-7BOE,272-YX1-017,01-RECD
6X8K-5NMG,272-YX1-017,80-LPCA
3RWL-RU1W,272-YX1-017,01-RECD
X62W-1IUV,272-YX1-017,15-TSFD
C70O-3XOG,612-ND9-668,73-HEMG
ALST-QT7F,612-ND9-668,73-HEMG
TWMI-V3IG,612-ND9-668,73-HEMG
B9A9-AU38,612-ND9-668,73-HEMG
GYZT-3GL2,612-ND9-668,53-EVEI
PODC-4IS3,612-ND9-668,50-CHKI
SKD0-JKGU,612-ND9-668,53-EVEI
Q9WO-9H7I,612-ND9-668,53-EVEI
16VR-BCVQ,612-ND9-668,50-CHKI
KIVC-AE4N,612-ND9-668,73-HEMG
PKWS-HVYU,612-ND9-668,53-EVEI
JVNJ-6VMH,612-ND9-668,53-EVEI
7370-SZEC,612-ND9-668,53-EVEI
6FN6-TEOF,612-ND9-668,73-HEMG
8WWH-2FN1,612-ND9-668,53-EVEI
ICC6-O8E6,612-ND9-668,53-EVEI
4KQ2-GDZV,612-ND9-668,73-HEMG
O9ZY-44BB,612-ND9-668,50-CHKI
JCMX-OPTM,612-ND9-668,53-EVEI
XM2X-ERU4,099-ZX7-057,90-UQXN
H51S-5D8L,099-ZX7-057,52-XYED
4XS4-XKTZ,099-ZX7-057,52-XYED
B4KV-W247,099-ZX7-057,52-XYED
92JD-751X,099-ZX7-057,68-NIFH
RJFX-HX09,099-ZX7-057,68-NIFH
VD59-2GUR,099-ZX7-057,52-XYED
4J64-23FJ,099-ZX7-057,81-KYRI
BODK-M1YP,099-ZX7-057,81-KYRI
2JUK-65K2,099-ZX7-057,81-KYRI
1CBS-KR2P,099-ZX7-057,90-UQXN
I7UX-N25D,099-ZX7-057,81-KYRI
YW2L-GHS9,099-ZX7-057,68-NIFH
H8DA-ZQOJ,099-ZX7-057,52-XYED
3T31-VMUF,099-ZX7-057,90-UQXN
OB0S-TCGB,847-OK3-068,81-KYRI
EYMM-DGGK,847-OK3-068,68-NIFH
5R9O-U28S,847-OK3-068,52-XYED
FWN8-7Q37,847-OK3-068,52-XYED
FJPW-YWNH,847-OK3-068,68-NIFH
0TFW-EQ0D,847-OK3-068,68-NIFH
SZDB-H8AE,847-OK3-068,68-NIFH
V1N2-IK7H,847-OK3-068,68-NIFH
CWA3-ZLYR,847-OK3-068,81-KYRI
5UBC-7F4X,847-OK3-068,81-KYRI
616Y-KT6S,847-OK3-068,90-UQXN
0CZG-7VON,847-OK3-068,52-XYED
